record_id,title,creator,released,year_set,horizon,release_decade,medium,genre,is_series,multiyears,predictions
silver_saints_2015,Saints Row: Gat Out of Hell,Deep Silver,2015,2020,5,2010,video game,action-adventure,NA,NA,"The entire universe is reset by God, with no one remembering their previous lives."""
howard_fallout_2015,Fallout 4,Todd Howard,2015,2077,62,2010,prose fiction,action,NA,NA,NA
media_time_2015,Time Machine VR,Minority Media,2015,2070,55,2010,video game,adventure,NA,NA,NA
robinson_aurora_2015,Aurora,Kim Stanley Robinson,2015,2625,610,2010,prose fiction,science fiction,NA,2545-2705,NA
hatanaka_samurai_2015,Samurai Cop 2: Deadly Vengeance,Gregory Hatanaka,2015,2016,1,2010,film,buddy cop,NA,NA,NA
_game_2015,"Game Over, Charles",NA,2015,2017,2,2010,television,NA,Q32450,NA,NA
segura_torrente_2015,Torrente 5: Operación Eurovegas,Santiago Segura,2015,2018,3,2010,film,comedy,NA,NA,NA
_final_2015,The Final Girl(s),NA,2015,2016,1,2010,television,NA,NA,NA,NA
taylor_thunderbirds_2015,Thunderbirds Are Go!,Richard Taylor,2015,2060,45,2010,television,computer-animated,NA,NA,NA
rayark_implosion_2015,Implosion - Never Lose Hope,Rayark,2015,2201,186,2010,video game,action,NA,NA,NA
xbox_screamride_2015,Screamride,Xbox Game Studios,2015,2400,385,2010,video game,puzzle,NA,NA,NA
nihei_knights_2015,Knights of Sidonia,Tsutomu Nihei,2015,3394,1379,2010,comics,adventure anime and manga,NA,NA,NA
indiana_tentacle_2015,Tentacle (novel),Rita Indiana,2015,2037,22,2010,prose fiction,NA,NA,NA,NA
pargin_futuristic_2015,Futuristic Violence and Fancy Suits,Jason Pargin,2015,2050,35,2010,prose fiction,NA,NA,NA,NA
_under_2016,Under the Dog,NA,2016,2025,9,2010,prose fiction,biopunk,NA,NA,NA
enix_deus_2016,Deus Ex: Mankind Divided,Square Enix; Feral Interactive,2016,2029,13,2010,video game,action,NA,NA,NA
mehra_baar_2016,Baar Baar Dekho,Nitya Mehra,2016,2029,13,2010,film,romance,NA,"2018, 2023, 2034, 2047",NA
tyldum_passengers_2016,Passengers,Morten Tyldum,2016,2313,297,2010,film,science fiction,NA,NA,NA
mtv_shannara_2016,The Shannara Chronicles,MTV,2016,5000,2984,2010,television,fantasy,NA,NA,NA
metropolitan_macross_2016,Macross Delta,Tokyo Metropolitan Television; Nippon BS Broadcasting,2016,2067,51,2010,television,science fiction anime and manga,NA,NA,NA
wiseman_underworld_2016,Underworld: Blood Wars,Len Wiseman,2016,2024,8,2010,film,vampire,NA,NA,NA
bauman_space_2016,Space Cop,Jay Bauman,2016,2058,42,2010,film,science fiction,NA,NA,NA
buecker_be_2016,Be Our Guest,Bradley Buecker,2016,2022,6,2010,prose fiction,NA,NA,NA,NA
_digimon_2016,Digimon Universe: Appli Monsters,NA,2016,2045,29,2010,television,NA,NA,NA,NA
gallagher_thinning_2016,The Thinning,Michael J. Gallagher,2016,2041,25,2010,film,dystopian,NA,NA,NA
garcia_2br02b_2016,2BR02B: To Be or Naught to Be,Marco Checa Garcia,2016,2202,186,2010,film,dystopian,NA,NA,NA
softworks_doom_2016,Doom,Bethesda Softworks,2016,2149,133,2010,video game,first-person shooter,NA,NA,NA
crytek_homefront_2016,Homefront: The Revolution,Crytek; Deep Silver,2016,2029,13,2010,video game,first-person shooter,NA,NA,NA
clements_marge-ian_2016,The Marge-ian Chronicles,Chris Clements,2016,2051,35,2010,television,animated sitcom,NA,NA,NA
niro_star_2016,Star Trek Beyond,Justin Lin,2016,2263,247,2010,film,science fiction,Q1092,NA,NA
demonaco_purge_2016,The Purge: Election Year,James DeMonaco,2016,2040,24,2010,film,horror,NA,2022-2040,NA
gil_project_2016,Project Lazarus,Mateo Gil,2016,2084,68,2010,film,science fiction,NA,"2024, 2084",NA
andreasyan_mafia_2016,Mafia: The Game of Survival,Sarik Andreasyan,2016,2072,56,2010,film,science fiction,NA,NA,NA
netflix_kong_2016,Kong: King of the Apes,Netflix,2016,2050,34,2010,television,NA,NA,NA,NA
vaidy_jil_2016,Jil Jung Juk,Deeraj Vaidy,2016,2020,4,2010,film,dystopian,NA,NA,NA
ferrante_sharknado_2016,Sharknado: The 4th Awakens,Anthony C. Ferrante,2016,2020,4,2010,film,speculative/fantastic,NA,NA,NA
gout_mars_2016,Mars,Everardo Gout,2016,2033,17,2010,television,docudrama,NA,NA,NA
shriver_mandibles_2016,The Mandibles,Lionel Shriver,2016,2029,13,2010,prose fiction,speculative/fantastic,NA,NA,NA
project_root_2016,Root Double: Before Crime * After Days,Sekai Project,2016,2030,14,2010,video game,visual novel,NA,NA,NA
yadav_good_2016,Good Robot,Arvind Raja Yadav,2016,2031,15,2010,video game,action,NA,NA,NA
thompson_rosewater_2016,Rosewater,Tade Thompson,2016,2066,50,2010,prose fiction,science fiction,Q129590807,NA,NA
palmer_too_2016,Too Like the Lightning,Ada Palmer,2016,2454,438,2010,prose fiction,science fiction,NA,NA,NA
schmidt_legal_2016,Legal High,Rainer Schmidt,2016,2018,2,2010,prose fiction,NA,NA,NA,NA
derrickson_doctor_2016,Doctor Strange,Scott Derrickson,2016,2017,1,2010,film,superhero,NA,NA,NA
collet-serra_shallows_2016,The Shallows,Jaume Collet-Serra,2016,2017,1,2010,film,survival,NA,NA,NA
joost_nerve_2016,Nerve,Henry Joost,2016,2017,1,2010,film,techno-thriller,NA,NA,NA
mccoy_good_2016,Good Kids,Chris McCoy,2016,2017,1,2010,film,comedy,NA,NA,NA
rowling_harry_2016,Harry Potter and the Cursed Child,J. K. Rowling,2016,2017,1,2010,prose fiction,fantasy,NA,NA,NA
_of_2016,Of Late I Think of Rosewood,NA,2016,2017,1,2010,television,NA,Q32450,NA,NA
shinkai_your_2016,Your Name,Makoto Shinkai,2016,2021,5,2010,film,anime film,NA,NA,NA
cashman_undocumented_2016,Undocumented,Chris Cashman,2016,2020,4,2010,film,drama,NA,NA,NA
suda_let_2016,Let It Die,Goichi Suda,2016,2026,10,2010,video game,hack and slash,NA,NA,NA
505_adrift_2016,Adrift,505 Games,2016,2037,21,2010,video game,first-person shooter,NA,NA,NA
reverb_osiris_2016,Osiris: New Dawn,Reverb Publishing,2016,2078,62,2010,video game,action,NA,NA,NA
sukeban_va-11_2016,VA-11 HALL-A,Sukeban Games,2016,2075,59,2010,video game,simulation,NA,207X,NA
han_move_2017,Move On,Han Han,2017,2022,5,2010,film,drama,NA,NA,NA
reeves_war_2017,War for the Planet of the Apes,Matt Reeves,2017,2028,11,2010,film,science fiction,Q731663,NA,NA
jonge_horizon_2017,Horizon Zero Dawn,Mathijs de Jonge,2017,3040,1023,2010,video game,action,NA,NA,NA
scott_alien_2017,Alien: Covenant,Ridley Scott,2017,2104,87,2010,film,science fiction,Q26996109,NA,NA
wirkola_what_2017,What Happened to Monday,Tommy Wirkola,2017,2073,56,2010,film,science fiction,NA,NA,NA
bay_transformers_2017,Transformers: The Last Knight,Michael Bay,2017,2018,1,2010,film,science fiction,NA,NA,NA
herbig_bullyparade_2017,Bullyparade – Der Film,"Michael ""Bully"" Herbig",2017,2300,283,2010,film,comedy,NA,NA,NA
habara_space_2017,Space Battleship Yamato 2202: Warriors of Love,Nobuyoshi Habara,2017,2202,185,2010,television,NA,Q107426372,NA,NA
shizuno_godzilla_2017,Godzilla: Planet of the Monsters,Kōbun Shizuno,2017,2040,23,2010,film,kaiju,Q28859760,NA,NA
echternkamp_death_2017,Death Race 2050,G.J. Echternkamp,2017,2050,33,2010,film,dystopian,NA,NA,NA
macfarlane_orville_2017,The Orville,Seth MacFarlane,2017,2419,402,2010,television,science fiction,NA,NA,NA
odar_dark_2017,Dark,Baran bo Odar,2017,2053,36,2010,television,science fiction,NA,NA,NA
volgin_dance_2017,Dance to Death,Andrey Volgin,2017,2070,53,2010,film,post-apocalyptic,NA,NA,NA
park_circle_2017,Circle,Sang-yeon Park,2017,2037,20,2010,prose fiction,science fiction,NA,NA,NA
macdonald_oasis_2017,Oasis,Kevin Macdonald,2017,2032,15,2010,film,science fiction,NA,NA,NA
amstell_carnage_2017,Carnage,Simon Amstell,2017,2067,50,2010,film,comedy,NA,"2021, 2023, 2024, 2035, 2067","Mockumentary depicting the future transition of the entire world to veganism. In 2021, a global outbreak of swine flu hikes the price of meat."
king_humanity_2017,The Humanity Bureau,Rob W. King,2017,2030,13,2010,film,dystopian,NA,NA,NA
cbs_me_2017,"Me, Myself & I",CBS,2017,2042,25,2010,television,NA,NA,NA,NA
bois_17776_2017,17776,Jon Bois,2017,17776,15759,2010,prose fiction,speculative/fantastic,NA,NA,NA
inagaki_dr_2017,Dr. Stone,Riichiro Inagaki,2017,5738,3721,2010,comics,science fiction anime and manga,NA,NA,NA
bhagnani_carbon_2017,Carbon: The Story of Tomorrow,Jackky Bhagnani,2017,2067,50,2010,film,dystopian,NA,NA,NA
howard_postcards_2017,Postcards from the Ledge,Paul Howard,2017,2029,12,2010,prose fiction,NA,NA,NA,NA
weir_artemis_2017,Artemis,Andy Weir,2017,2080,63,2010,prose fiction,science fiction,NA,NA,NA
devlin_geostorm_2017,Geostorm,Dean Devlin,2017,2021,4,2010,film,action,NA,2019-2023,NA
besson_valérian_2017,Valérian and the City of a Thousand Planets,Luc Besson,2017,2713,696,2010,film,science fiction,NA,NA,NA
fuller_star_2017,Star Trek: Discovery,Bryan Fuller,2017,2258,241,2010,television,LGBTI+ related,Q1092,"2256-2258, 3188",NA
chelsom_space_2017,The Space Between Us,Peter Chelsom,2017,2034,17,2010,film,science fiction,NA,"2018, 2034",NA
villeneuve_blade_2017,Blade Runner 2049,Denis Villeneuve,2017,2049,32,2010,film,science fiction,NA,NA,NA
mangold_logan_2017,Logan,James Mangold,2017,2029,12,2010,film,superhero,NA,NA,NA
scott_2036_2017,2036: Nexus Dawn,Luke Scott,2017,2036,19,2010,film,dystopian,NA,NA,NA
scott_2048_2017,2048: Nowhere to Run,Luke Scott,2017,2048,31,2010,film,dystopian,NA,NA,NA
watanabe_blade_2017,Blade Runner: Black Out 2022,Shin'ichirō Watanabe,2017,2022,5,2010,film,neo-noir,NA,NA,NA
baxter_xeelee_2017,Xeelee: Vengeance,Stephen Baxter,2017,3646,1629,2010,prose fiction,science fiction,Q8043415,NA,NA
ubisoft_tom_2017,Tom Clancy's Ghost Recon: Wildlands,Ubisoft,2017,2019,2,2010,video game,tactical shooter,Q19396864,NA,Depict rural Bolivia as taken over by a Mexican drug cartel called Santa Blanca. It also show optical camouflage being a prototype.
hannig_optimierer_2017,Die Optimierer,Theresa Hannig,2017,2100,83,2010,prose fiction,dystopian,NA,NA,NA
aspyr_observer_2017,Observer,Aspyr,2017,2084,67,2010,video game,psychological horror,NA,NA,NA
akkad_american_2017,American War,Omar El Akkad,2017,2074,57,2010,prose fiction,NA,NA,NA,NA
gadrinab_division_2017,Division of Existence,Dave Gadrinab,2017,2030,13,2010,film,science fiction,NA,NA,NA
robinson_new_2017,New York 2140,Kim Stanley Robinson,2017,2140,123,2010,prose fiction,science fiction,NA,NA,NA
_till_2017,Till Death Do Us Part,NA,2017,2018,1,2010,television,NA,Q32450,NA,NA
waititi_thor_2017,Thor: Ragnarok,Taika Waititi,2017,2018,1,2010,film,superhero,NA,NA,NA
clarke_brotherhood_2017,Brotherhood,Noel Clarke,2017,2018,1,2010,film,drama,NA,NA,NA
kamiyama_napping_2017,Napping Princess,Kenji Kamiyama,2017,2020,3,2010,film,adventure,NA,NA,NA
blomkamp_rakka_2017,Rakka,Neill Blomkamp,2017,2020,3,2010,film,dystopian,NA,NA,NA
kouba_singularity_2017,Singularity,Robert Kouba,2017,2020,3,2010,film,science fiction,NA,NA,NA
lexton_in_2017,In Search of Fellini,Taron Lexton,2017,2020,3,2010,film,adventure,NA,NA,NA
reality_lone_2017,Lone Echo,Reality Labs,2017,2126,109,2010,video game,virtual reality,NA,NA,NA
palmer_seven_2017,Seven Surrenders,Ada Palmer,2017,2454,437,2010,prose fiction,science fiction,NA,NA,NA
saban_power_2017,Power Rangers Hyperforce,Haim Saban,2017,3016,999,2010,television,NA,NA,NA,NA
newitz_autonomous_2017,Autonomous,Annalee Newitz,2017,2144,127,2010,prose fiction,science fiction,NA,NA,NA
akbar_leila_2017,Leila,Prayaag Akbar,2017,2147,130,2010,prose fiction,NA,NA,NA,NA
cage_detroit_2018,Detroit: Become Human,David Cage,2018,2038,20,2010,video game,action-adventure,NA,NA,NA
kalogridis_altered_2018,Altered Carbon,Laeta Kalogridis,2018,2384,366,2010,television,cyberpunk,NA,NA,NA
allen_lost_2018,Lost in Space,Irwin Allen,2018,2040,22,2010,television,science fiction,NA,NA,NA
anderson_isle_2018,Isle of Dogs,Wes Anderson,2018,2038,20,2010,film,comedy,NA,NA,NA
rivers_mortal_2018,Mortal Engines,Christian Rivers,2018,13007,10989,2010,film,speculative/fantastic,NA,"7698-13,950",NA
willimon_first_2018,The First,Beau Willimon,2018,2033,15,2010,television,drama,NA,NA,NA
timberlake_filthy_2018,Filthy,Justin Timberlake,2018,2028,10,2010,prose fiction,rhythem and blues,NA,NA,NA
shizuno_godzilla_2018,Godzilla: City on the Edge of Battle,Kōbun Shizuno,2018,2040,22,2010,film,kaiju,Q28859760,NA,NA
esmail_homecoming_2018,Homecoming,Sam Esmail,2018,2022,4,2010,prose fiction,NA,NA,NA,NA
shinohara_iroduku_2018,Iroduku: The World in Colors,Toshiya Shinohara,2018,2078,60,2010,television,time-travel,NA,NA,NA
karacas_ballmastrz_2018,Ballmastrz: 9009,Christy Karacas,2018,9009,6991,2010,prose fiction,comedy,NA,NA,NA
jurgens_action_2018,Action Comics #1000,Dan Jurgens,2018,5000000000,4999997982,2010,prose fiction,superhero fiction,NA,NA,NA
selge_unterwerfung_2018,Unterwerfung,Titus Selge,2018,2022,4,2010,film,drama,NA,NA,NA
reynolds_elysium_2018,Elysium Fire,Alastair Reynolds,2018,2400,382,2010,prose fiction,science fiction,NA,NA,NA
iso_chikyūgai_2018,Chikyūgai Shōnen Shōjo,Mitsuo Iso,2018,2045,27,2010,prose fiction,NA,NA,NA,NA
shizuno_godzilla_2018,Godzilla: The Planet Eater,Kōbun Shizuno,2018,2040,22,2010,film,kaiju,Q28859760,NA,NA
perrott_tsuranga_2018,The Tsuranga Conundrum,Jennifer Perrott,2018,6600,4582,2010,television,NA,Q34316,NA,NA
spielberg_ready_2018,Ready Player One,Steven Spielberg,2018,2045,27,2010,film,science fiction,NA,"2025-2040, 2045",NA
onah_cloverfield_2018,The Cloverfield Paradox,Julius Onah,2018,2028,10,2010,film,thriller,NA,NA,NA
deknigh_pacific_2018,Pacific Rim Uprising,Steven S. DeKnigh,2018,2035,17,2010,film,dystopian,NA,NA,NA
pearce_hotel_2018,Hotel Artemis,Drew Pearce,2018,2028,10,2010,film,action,NA,NA,NA
krasinski_quiet_2018,A Quiet Place,John Krasinski,2018,2020,2,2010,film,horror,NA,NA,Extraterrestrial sightless creatures annihilate most of Earth's human and animal life.
ji-woon_illang_2018,Illang: The Wolf Brigade,Kim Ji-woon,2018,2029,11,2010,film,drama,NA,"2024, 2029",NA
dullul_2036_2018,2036 Origin Unknown,Hasraf Dullul,2018,2036,18,2010,film,science fiction,NA,NA,NA
fuller_star_2018,Star Trek: Short Treks,Bryan Fuller,2018,2274,256,2010,television,science fiction,Q1092,"2239, 2253, 2257, 2267-2285, 2385",NA
baxter_xeelee_2018,Xeelee: Redemption,Stephen Baxter,2018,4106,2088,2010,prose fiction,science fiction,Q8043415,NA,NA
fleischer_venom_2018,Venom,Ruben Fleischer,2018,2022,4,2010,film,superhero,NA,2022-2023,NA
gallagher_thinning_2018,The Thinning: New World Order,Michael J. Gallagher,2018,2041,23,2010,film,dystopian,NA,NA,NA
amudhan_tamizh_2018,Tamizh Padam 2,C. S. Amudhan,2018,2043,25,2010,film,comedy,NA,NA,NA
oates_hazards_2018,Hazards of Time Travel,Joyce Carol Oates,2018,2039,21,2010,prose fiction,dystopian,NA,NA,NA
roodt_lake_2018,Lake Placid: Legacy,Darrell Roodt,2018,2024,6,2010,film,science fiction,NA,NA,NA
robinson_red_2018,Red Moon,Kim Stanley Robinson,2018,2047,29,2010,prose fiction,science fiction,NA,NA,NA
lewis_2020_2018,The 2020 Commission Report on the North Korean Nuclear Attacks Against the United States,Jeffrey Lewis,2018,2020,2,2010,prose fiction,NA,NA,NA,NA
stewart_diminuendo_2018,Diminuendo,Adrian Stewart,2018,2025,7,2010,film,science fiction,NA,NA,NA
gardiner_fallout_2018,Fallout 76,Jeff Gardiner,2018,2102,84,2010,video game,action,NA,NA,NA
luis_tiempo_2018,Tiempo después,José Luis Cuerda,2018,9177,7159,2010,film,comedy,NA,NA,NA
masi_dry_2019,Dry Drowning,Giacomo Masi,2019,2030,11,2010,prose fiction,visual novel,NA,NA,NA
rogers_blame_2019,Blame the Hero,Brandon Rogers,2019,2033,14,2010,prose fiction,NA,NA,NA,NA
ng_warriors_2019,Warriors of Future,Yuen Fai Ng,2019,2055,36,2010,film,science fiction,NA,NA,NA
prokhorov_metro_2019,Metro Exodus,Andriy Prokhorov,2019,2036,17,2010,video game,first-person shooter,NA,NA,NA
gray_ad_2019,Ad Astra,James Gray,2019,2105,86,2010,film,science fiction,NA,NA,NA
huatao_shanghai_2019,Shanghai Fortress,Teng Huatao,2019,2042,23,2010,film,science fiction,NA,NA,NA
mesquita_shadow_2019,The Shadow Within,Tiago Mesquita,2019,2022,3,2010,film,horror,NA,NA,NA
mickle_in_2019,In the Shadow of the Moon,Jim Mickle,2019,2024,5,2010,film,crime,NA,NA,NA
knight_see_2019,See,Steven Knight,2019,2620,601,2010,television,science fiction,NA,NA,NA
_star_2019,Star Trek vs Transformers,NA,2019,2270,251,2010,comics,science fiction,Q1092,NA,NA
gwo_wandering_2019,The Wandering Earth,Frant Gwo,2019,2070,51,2010,film,science fiction,NA,NA,NA
cain_outer_2019,The Outer Worlds,Tim Cain,2019,2355,336,2010,video game,action,NA,NA,NA
shinkai_weathering_2019,Weathering with You,Makoto Shinkai,2019,2024,5,2010,film,anime film,NA,NA,NA
neuhuber_je_2019,Je Suis Auto,Juliana Neuhuber,2019,2025,6,2010,film,comedy,NA,NA,NA
davies_years_2019,Years and Years,Russell T Davies,2019,2027,8,2010,television,science fiction,NA,2019-2034,NA
digital_observation_2019,Observation,Devolver Digital,2019,2026,7,2010,video game,simulation,NA,NA,NA
taniguchi_code_2019,Code Geass: Lelouch of the Resurrection,Gorō Taniguchi,2019,2110,91,2010,film,anime film,NA,NA,NA
mascaro_divine_2019,Divine Love,Gabriel Mascaro,2019,2027,8,2010,film,drama,NA,NA,NA
panabaker_godspeed_2019,Godspeed,Danielle Panabaker,2019,2049,30,2010,prose fiction,NA,NA,NA,NA
kizaki_human_2019,HUMAN LOST,Fuminori Kizaki,2019,2036,17,2010,film,computer-animated,NA,NA,NA
sechrist_kipo_2019,Kipo and the Age of Wonderbeasts,Radford Sechrist,2019,2220,201,2010,television,adventure,NA,NA,NA
bamford_star_2019,Star City 2040,James Bamford,2019,2040,21,2010,prose fiction,NA,NA,NA,NA
holt_2050_2019,2050,Princeton Holt,2019,2050,31,2010,film,drama,NA,NA,NA
vasyanovych_atlantis_2019,Atlantis,Valentyn Vasyanovych,2019,2025,6,2010,film,drama,NA,NA,NA
vuorensola_iron_2019,Iron Sky: The Coming Race,Timo Vuorensola,2019,2047,28,2010,film,science fiction,NA,"2018, 2047",NA
russo_avengers_2019,Avengers: Endgame,Anthony Russo; Joe Russo,2019,2023,4,2010,film,superhero,NA,NA,NA
rodriguez_alita_2019,Alita: Battle Angel,Robert Rodriguez,2019,2563,544,2010,film,science fiction,NA,NA,NA
watts_spider-man_2019,Spider-Man: Far from Home,Jon Watts,2019,2024,5,2010,film,action,NA,NA,NA
wyatt_captive_2019,Captive State,Rupert Wyatt,2019,2027,8,2010,film,science fiction,NA,NA,NA
miller_terminator_2019,Terminator: Dark Fate,Tim Miller,2019,2020,1,2010,film,action,NA,"1998, 2020, 2042","The film mainly takes place in 2020 when an advanced Terminator, Rev-9, sent back in time to kill Dani Ramos, who will become a threat to the machines in the future. The Legion's rise is averted when Rev-9 is destroyed."
itō_hello_2019,Hello World,Tomohiko Itō,2019,2037,18,2010,film,romance,NA,"2027, 2037, 2050",NA
steam_terminator_2019,Terminator: Resistance,Steam; PlayStation Store; Microsoft Store,2019,2028,9,2010,video game,first-person shooter,NA,NA,NA
suits_3022_2019,3022,John Suits,2019,2194,175,2010,film,science fiction,NA,2190-2198,NA
games_phoenix_2019,Phoenix Point,Snapshot Games,2019,2022,3,2010,video game,turn-based tactics,NA,NA,An alien virus mutates all life on Earth.
diaz_halt_2019,The Halt,Lav Diaz,2019,2034,15,2010,film,drama,NA,NA,NA
hannig_unvollkommenen_2019,Die Unvollkommenen,Theresa Hannig,2019,2100,81,2010,prose fiction,dystopian,NA,NA,NA
levinson_euphoria_2019,Euphoria,Sam Levinson,2019,2024,5,2010,television,LGBTI+ related,NA,NA,NA
atlus_13_2019,13 Sentinels: Aegis Rim,Atlus,2019,2025,6,2010,video game,science fiction,NA,NA,NA
ubisoft_tom_2019,Tom Clancy's Ghost Recon Breakpoint,Ubisoft,2019,2025,6,2010,video game,tactical shooter,Q19396864,NA,NA
